test_csv,idx,mode,key,chosen_budget,best_budget,correct,tokens,utility
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,19,first4,the|red|rope|was,256,256,1,158.0,0.907421875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,20,first4,out|of|the|200,128,128,1,105.0,0.9384765625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,21,first4,in|one|year|the,64,64,0,10.0,-0.005859375
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,22,first4,mia|and|emma|are,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,23,first4,solo|has|to|read,256,128,1,108.0,0.93671875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,24,first4,hallie|had|dance|practice,256,64,0,7.0,-0.0041015625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,25,first4,mark|buys|one|lottery,256,64,0,7.0,-0.0041015625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,26,first4,a|car|is|on,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,27,first4,my|wife|wants|to,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,28,first4,ron|is|fed|up,256,64,0,23.0,-0.013476562499999999
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,29,first4,jim|has|a|20,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,30,first4,there|are|27|unicorns,256,64,0,7.0,-0.0041015625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,31,first4,dolly|has|two|books,64,64,1,7.0,0.9958984375
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,32,first4,john|decides|to|get,256,64,0,11.0,-0.0064453125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,33,first4,maria|buys|8|shares,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,34,first4,jenna|starts|out|with,256,64,0,11.0,-0.0064453125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,35,first4,the|cheese|pizza|is,256,64,0,7.0,-0.0041015625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,36,first4,a|regular|box|of,256,64,0,10.0,-0.005859375
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,37,first4,mason|is|on|his,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,38,first4,nick|had|twice|as,256,64,1,8.0,0.9953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,39,first4,sunny|is|selling|gingerbread,256,256,1,245.0,0.8564453125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,40,first4,justin|has|a|jar,256,64,0,11.0,-0.0064453125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,41,first4,milly|needs|to|return,256,64,0,10.0,-0.005859375
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,42,first4,an|apple|orchard|sells,256,64,1,10.0,0.994140625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,43,first4,nate|s|dog|can,64,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,44,first4,john|brings|his|dog,256,64,0,78.0,-0.045703125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,45,first4,chatty|prepared|three|dozen,256,64,1,7.0,0.9958984375
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,46,first4,in|the|city|of,256,64,1,10.0,0.994140625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,47,first4,there|are|30|students,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,48,first4,jillian|s|handbag|cost,64,64,1,9.0,0.9947265625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,49,first4,cecilia|just|bought|a,64,64,0,7.0,-0.0041015625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,50,first4,two|girls|each|got,256,64,1,8.0,0.9953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,51,first4,judy|teaches|5|dance,256,64,0,10.0,-0.005859375
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,52,first4,on|tuesday|clara|bought,256,64,0,9.0,-0.0052734374999999995
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,53,first4,to|make|1|liter,64,64,1,8.0,0.9953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,54,first4,carl|has|four|times,256,64,0,9.0,-0.0052734374999999995
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,55,first4,tanya|makes|a|salt,256,256,1,178.0,0.895703125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,56,first4,jeff|owns|a|catering,64,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,57,first4,after|tracking|his|workout,64,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,58,first4,there|are|220|castles,256,64,1,8.0,0.9953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,59,first4,oscar|has|24|lollipops,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,60,first4,in|november|a|toy,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,61,first4,the|hortex|company|produces,256,64,0,11.0,-0.0064453125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,62,first4,lorraine|and|colleen|are,256,64,0,256.0,-0.15
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,63,first4,james|decided|to|walk,256,64,1,7.0,0.9958984375
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,64,first4,joey|has|214|points,256,64,0,9.0,-0.0052734374999999995
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,65,first4,martha|is|knitting|winter,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,66,first4,a|classroom|has|a,64,64,1,8.0,0.9953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,67,first4,greg|puts|clean|sheets,256,64,0,9.0,-0.0052734374999999995
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,68,first4,crista|s|plants|need,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,69,first4,mrs|sherman|made|a,256,64,1,8.0,0.9953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,70,first4,ada|s|daily|electric,64,64,1,8.0,0.9953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,71,first4,jenny|is|dividing|up,256,64,0,7.0,-0.0041015625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,72,first4,ali|had|21|leila,256,64,1,8.0,0.9953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,73,first4,carmen|has|100|samantha,128,128,1,94.0,0.944921875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,74,first4,rayna|has|60|more,128,128,1,128.0,0.925
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,75,first4,mike|needed|a|new,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,76,first4,on|monday|walt|walked,256,128,1,90.0,0.947265625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,77,first4,boris|has|100|apples,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,78,first4,jayden|had|70|from,64,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,79,first4,mary|has|6|jars,64,64,1,7.0,0.9958984375
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,80,first4,for|a|new|year,64,64,0,10.0,-0.005859375
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,81,first4,there|are|40|pupils,64,64,1,8.0,0.9953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,82,first4,there|are|29|pupils,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,83,first4,jackie|grew|3|over,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,84,first4,jasmine|s|teacher|gives,64,64,1,8.0,0.9953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,85,first4,as|sally|walked|to,64,64,1,8.0,0.9953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,86,first4,cole|wanted|to|buy,256,64,0,256.0,-0.15
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,87,first4,mr|jackson|s|fourth,64,64,1,7.0,0.9958984375
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,88,first4,if|sam|and|harry,256,128,1,124.0,0.92734375
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,89,first4,eliza|s|rate|per,256,64,1,9.0,0.9947265625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,90,first4,it|s|strawberry|picking,256,128,1,91.0,0.9466796875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,91,first4,chad|ordered|a|build,256,64,0,11.0,-0.0064453125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,92,first4,alisa|biked|12|miles,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,93,first4,well|s|mother|sells,256,64,0,9.0,-0.0052734374999999995
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,94,first4,nick|is|choosing|between,256,256,1,239.0,0.8599609375
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,95,first4,there|are|9|300,64,64,0,9.0,-0.0052734374999999995
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,96,first4,at|the|end|of,256,64,0,9.0,-0.0052734374999999995
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,97,first4,on|thursday|joe|caught,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,98,first4,a|cobra|which|has,256,64,1,10.0,0.994140625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,99,first4,griffin|had|24|french,256,256,1,222.0,0.869921875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,100,first4,it|costs|194|per,64,64,0,11.0,-0.0064453125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,101,first4,mr|tan|sold|his,256,64,0,12.0,-0.007031249999999999
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,102,first4,julie|had|500|she,256,64,1,69.0,0.9595703125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,103,first4,ben|has|4|tubes,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,104,first4,two|friends|are|playing,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,105,first4,jim|decides|to|go,256,64,0,7.0,-0.0041015625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,106,first4,if|john|scored|100,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,107,first4,it|rained|2|inches,64,64,1,7.0,0.9958984375
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,108,first4,grace|weighs|125|pounds,256,64,0,9.0,-0.0052734374999999995
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,109,first4,louise|is|an|artist,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,110,first4,to|have|the|car,64,64,0,9.0,-0.0052734374999999995
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,111,first4,john|decides|to|buy,64,64,1,10.0,0.994140625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,112,first4,when|freda|cooks|canned,64,64,0,7.0,-0.0041015625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,113,first4,kimberly|bought|8|packages,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,114,first4,mark|has|50|in,256,64,1,8.0,0.9953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,115,first4,amy|is|taking|a,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,116,first4,walter|is|collecting|money,256,64,0,10.0,-0.005859375
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,117,first4,a|dvd|can|be,256,64,0,10.0,-0.005859375
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,118,first4,the|price|of|parmesan,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,119,first4,billy|is|buying|some,256,256,1,247.0,0.8552734375
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,120,first4,carl|s|favorite|food,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,121,first4,a|2000|watch|was,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,122,first4,tim|wanted|to|make,256,64,1,8.0,0.9953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,123,first4,samwell|owns|an|appliances,256,64,1,8.0,0.9953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,124,first4,maggie|spent|a|quarter,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,125,first4,mark|is|a|copy,256,256,1,220.0,0.87109375
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,126,first4,on|easter|sunday|cindy,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,127,first4,bob|needs|to|buy,256,64,0,9.0,-0.0052734374999999995
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,128,first4,a|tank|has|a,64,64,0,64.0,-0.0375
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,129,first4,sarah|s|basketball|games,256,64,1,8.0,0.9953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,130,first4,ali|is|a|dean,256,64,0,9.0,-0.0052734374999999995
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,131,first4,jill|and|her|friends,64,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,132,first4,it|takes|carmen|10,64,64,1,8.0,0.9953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,133,first4,daisy|bought|a|bag,256,64,1,7.0,0.9958984375
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,134,first4,amalia|megan|and|dior,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,135,first4,kim|sleepwalks|to|monitor,256,64,0,9.0,-0.0052734374999999995
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,136,first4,to|make|a|profit,256,64,0,10.0,-0.005859375
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,137,first4,elise|is|learning|to,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,138,first4,tom|bought|a|cd,128,128,1,98.0,0.942578125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,139,first4,siobhan|has|2|fewer,256,128,1,125.0,0.9267578125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,140,first4,elvis|has|a|monthly,256,64,0,9.0,-0.0052734374999999995
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,141,first4,gretchen|has|some|coins,64,64,0,9.0,-0.0052734374999999995
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,142,first4,janet|buys|a|brooch,64,64,1,10.0,0.994140625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,143,first4,harold|sleeps|for|10,64,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,144,first4,the|rainstorm|flooded|the,64,64,1,8.0,0.9953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,145,first4,a|family|of|parents,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,146,first4,jerry|is|twice|as,256,128,1,127.0,0.9255859375
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,147,first4,uncle|ben|has|four,64,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,148,first4,derrick|has|a|bakery,256,64,0,10.0,-0.005859375
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,149,first4,last|night|rick|killed,256,256,1,190.0,0.888671875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,150,first4,alice|has|6|more,256,128,1,126.0,0.926171875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,151,first4,jeremy|saw|12|birds,64,64,1,8.0,0.9953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,152,first4,elaine|initially|had|20,256,64,0,9.0,-0.0052734374999999995
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,153,first4,caroline|has|4|children,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,154,first4,zack|s|locker|is,256,256,1,169.0,0.9009765625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,155,first4,arnold|madeline|camden|and,64,64,0,64.0,-0.0375
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,156,first4,peter|has|twice|as,256,256,1,249.0,0.8541015625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,157,first4,andrew|bakes|200|mini,256,64,0,11.0,-0.0064453125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,158,first4,micheal|loves|riding|a,256,64,0,10.0,-0.005859375
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,159,first4,james|likes|to|check,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,160,first4,the|science|center|hosted,256,64,0,9.0,-0.0052734374999999995
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,161,first4,pauline|visits|her|favorite,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,162,first4,for|the|children|s,64,64,1,9.0,0.9947265625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,163,first4,max|bought|stamps|at,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,164,first4,when|the|water|is,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,165,first4,there|are|4|snails,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,166,first4,if|every|second|a,256,64,0,10.0,-0.005859375
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,167,first4,a|train|travels|between,64,64,0,7.0,-0.0041015625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,168,first4,a|small|sunflower|has,256,64,0,9.0,-0.0052734374999999995
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,169,first4,james|decides|to|run,256,64,1,9.0,0.9947265625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,170,first4,there|are|20|students,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,171,first4,i|am|three|years,256,256,1,182.0,0.893359375
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,172,first4,felix|notices|that|kids,64,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,173,first4,aleena|subscribed|to|a,256,64,0,10.0,-0.005859375
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,174,first4,shannon|makes|herself|iced,256,64,0,9.0,-0.0052734374999999995
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,175,first4,last|month|tasha|made,256,64,0,256.0,-0.15
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,176,first4,brian|s|friend|bobby,64,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,177,first4,nancy|is|returning|her,256,64,1,9.0,0.9947265625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,178,first4,norman|high|school|enrolls,64,64,1,10.0,0.994140625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,179,first4,verna|loves|to|eat,256,128,1,82.0,0.951953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,180,first4,tom|gets|4|car,256,64,1,9.0,0.9947265625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,181,first4,tanya|is|teaching|at,64,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,182,first4,after|transferring|to|a,64,64,1,9.0,0.9947265625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,183,first4,an|8|year|old,256,64,1,7.0,0.9958984375
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,184,first4,one|dwarf|can|mine,256,64,0,11.0,-0.0064453125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,185,first4,keegan|was|running|a,64,64,1,8.0,0.9953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,186,first4,the|bakers|at|the,64,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,187,first4,pat|has|a|flower,256,64,0,9.0,-0.0052734374999999995
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,188,first4,ava|and|emma|want,256,64,0,239.0,-0.1400390625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,189,first4,marilyn|wants|to|buy,64,64,0,7.0,-0.0041015625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,190,first4,katerina|makes|designer|jewelry,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,191,first4,katherine|has|5|hanging,64,64,0,9.0,-0.0052734374999999995
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,192,first4,george|a|grade|six,256,64,0,40.0,-0.0234375
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,193,first4,mico|and|marco|wanted,256,64,1,8.0,0.9953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,194,first4,jan|has|three|times,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,195,first4,marty|has|100|centimeters,256,64,1,7.0,0.9958984375
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,196,first4,of|the|20|available,256,64,1,8.0,0.9953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,197,first4,jordan|wanted|to|surprise,64,64,1,11.0,0.9935546875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,198,first4,tim|has|a|box,64,64,0,7.0,-0.0041015625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140019.csv,199,first4,dave|bought|a|large,256,256,1,194.0,0.886328125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140410.csv,0,first4,mark|is|a|copy,256,256,1,220.0,0.87109375
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140410.csv,1,first4,in|one|hour|ezra,256,64,0,9.0,-0.0052734374999999995
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140410.csv,2,first4,kira|bought|3|apples,64,64,1,8.0,0.9953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140410.csv,3,first4,teresa|sells|large|stuffed,256,128,1,207.0,0.8787109375
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140410.csv,4,first4,mark|took|a|test,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140410.csv,5,first4,the|bakers|at|the,64,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140410.csv,6,first4,bud|makes|homemade|macaroni,256,64,0,10.0,-0.005859375
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140410.csv,7,first4,robert|had|3|pounds,256,64,1,7.0,0.9958984375
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140410.csv,8,first4,a|farmer|is|buying,64,64,0,7.0,-0.0041015625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140410.csv,9,first4,tom|plants|10|trees,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140410.csv,10,first4,bahati|azibo|and|dinar,256,128,1,134.0,0.921484375
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140410.csv,11,first4,jillian|s|handbag|cost,64,64,1,9.0,0.9947265625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140410.csv,12,first4,a|robe|takes|2,256,64,1,7.0,0.9958984375
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140410.csv,13,first4,jim|is|making|a,256,64,0,9.0,-0.0052734374999999995
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140410.csv,14,first4,there|are|forty|apples,256,64,1,8.0,0.9953125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140410.csv,15,first4,out|of|the|200,128,128,1,105.0,0.9384765625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140410.csv,16,first4,while|joanne|is|gathering,256,256,1,241.0,0.8587890625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140410.csv,17,first4,may|is|getting|her,256,64,0,9.0,-0.0052734374999999995
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140410.csv,18,first4,jill|gets|paid|20,64,64,0,11.0,-0.0064453125
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140410.csv,19,first4,joe|s|bag|of,256,64,0,10.0,-0.005859375
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140410.csv,20,first4,a|stickler|for|health,256,64,0,8.0,-0.0046875
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140410.csv,21,first4,a|train|travels|between,64,64,0,7.0,-0.0041015625
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140410.csv,22,first4,emil|is|19|years,256,256,1,256.0,0.85
methods/01_adathink/results/per_sample_Qwen3_8B_20260227_140410.csv,23,first4,adam|went|to|a,256,64,0,10.0,-0.005859375
